agerange,age,browser,category,device,gender,language,latitude,longitude,nav,os,role,city,region,user,pageviewtime,date,item,navigation
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,31.344,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Physical Exam,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Sun Exposure,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,43.365,20200615,Physical Activity,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Physical Activity,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Immunization,body
Young,34,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,89a607d1-812e-4470-8342-267470243da3,151.994,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,24.583,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Physical Activity,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Physical Activity,body
Young,34,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,89a607d1-812e-4470-8342-267470243da3,32.209,20200615,Physical Activity,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Sun Exposure,body
Young,34,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,89a607d1-812e-4470-8342-267470243da3,31.138,20200615,Sun Exposure,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,118.618,20200615,Immunization,body
Young,34,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,89a607d1-812e-4470-8342-267470243da3,146.981,20200615,Immunization,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Falls,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Falls,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Heart,body
Young,34,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,89a607d1-812e-4470-8342-267470243da3,7867.427,20200615,Heart,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,34,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Immunization,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,2.296,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.639,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,1.517,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,135.816,20200615,COVID-19,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.156,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,508.969,20200615,Be active,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,7.587,20200615,Covid-19,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,3.18,20200615,Falls,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,503.886,20200615,Physical Activity,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,884.98,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,34,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,212.958,20200615,Be active,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,7.417,20200615,Eyes,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,631.709,20200615,Vision,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Memory Problems,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,3.839,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,1.652,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,2.195,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,1.142,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,141.086,20200615,Be active,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Physical Activity,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,1463.31,20200615,Bone health,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.95,20200615,Bone health,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,1886.779,20200615,Bone health,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Memory Problems,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Physical Activity,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Heart,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Immunization,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Heart,body
Young,34,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,89a607d1-812e-4470-8342-267470243da3,1695.187,20200615,Heart,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,7.932,20200615,Memory Problems,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,6.534,20200615,Physical Activity,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,1.63,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,1.049,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,7.201,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.482,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,7.352,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,1.075,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,2.128,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,10.199,20200615,Covid-19,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.679,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.963,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.456,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,2.442,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,2.374,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,116.419,20200615,Covid-19,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,80.273,20200615,Be active,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,19.304,20200615,Physical Activity,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,1.337,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,1.085,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,2.565,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,8.244,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.491,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.409,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.411,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.238,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.281,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.248,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.246,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,6.426,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,153.3056487,20200615,Be active,topics
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Heart,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Heart,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,7.794,20200615,Physical Activity,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,3.433,20200615,Be active2,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,3.493,20200615,Be active2,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,13.844,20200615,Physical Activity,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.789,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,8.875,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,44.811,20200615,Physical Activity,body
Young,34,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,89a607d1-812e-4470-8342-267470243da3,153.3056487,20200615,Covid-19,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.677,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,4.554,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,52.783,20200615,Memory Problems,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,0.555,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,1.718,20200615,Be active,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,14.194,20200615,Be active2,topics
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,46.958,20200615,Memory Problems,body
Young,44,Chrome,,WindowsPC,male,english,,,,Windows,patient,Ottawa,Ontario,9bc219ee-73c0-46fb-9552-e0d5658ac456,2162.242,20200615,Physical Activity,body
Young,24,Chrome,,WindowsPC,male,english,,,,Windows,patient,Toronto,Ontario,e6733a8d-d4c5-4e29-a890-6288783edb08,153.3056487,20200615,Covid-19,body
