age,browser,city,date,device,gender,item,language,navigation,os,pageviewtime,region,role,user
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Pap test","english","tests","AndroidOS",0.476,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Mammograms","english","tests","AndroidOS",0.484,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Low dose CT scan","english","tests","AndroidOS",11.195,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","When to stop testing?","english","tests","AndroidOS",1.046,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Ultrasound for AAA","english","tests","AndroidOS",0.378,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Sugar blood test","english","tests","AndroidOS",7.636,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","When to stop testing?","english","tests","AndroidOS",1.694,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Sugar blood test","english","tests","AndroidOS",6.874,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Vitamins, Minerals","english","topics","AndroidOS",3.648,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Vision","english","topics","AndroidOS",2.21,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Sun Exposure","english","topics","AndroidOS",1.878,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Substance Abuse","english","topics","AndroidOS",2.461,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Sex","english","topics","AndroidOS",2.013,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Physical Exam","english","topics","AndroidOS",2.212,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Physical activity","english","topics","AndroidOS",2.576,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Physical activity","english","topics","AndroidOS",2.286,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Nutrition","english","topics","AndroidOS",2.936,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Physical activity","english","topics","AndroidOS",2.375,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Memory problems or  Dementia","english","topics","AndroidOS",2.355,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Lung","english","topics","AndroidOS",3.118,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Immunization","english","topics","AndroidOS",3.799,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Heart disease","english","topics","AndroidOS",3.117,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Family Planning","english","topics","AndroidOS",2.445,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Falls in the elderly","english","topics","AndroidOS",2.18,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Diabetes Type 2","english","topics","AndroidOS",2.409,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Colorectal Cancer","english","topics","AndroidOS",1.826,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Colorectal Cancer or Bowel Cancer","english","topics","AndroidOS",2.901,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Cervical Cancer","english","topics","AndroidOS",3.022,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Cervical Cancer","english","topics","AndroidOS",2.99,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Breast Cancer","english","topics","AndroidOS",2.056,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","Bone health","english","topics","AndroidOS",4.114,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","female","COVID-19","english","topics","AndroidOS",2.578,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Bone health","english","topics","AndroidOS",8.566,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","COVID-19","english","topics","AndroidOS",4.486,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Abdominal Aortic Aneurysm Screen","english","topics","AndroidOS",2.028,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Bone health","english","topics","AndroidOS",2.503,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Colorectal Cancer or Bowel Cancer","english","topics","AndroidOS",2.42,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Colorectal Cancer","english","topics","AndroidOS",4.374,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Diabetes Type 2","english","topics","AndroidOS",2.185,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Falls in the elderly","english","topics","AndroidOS",2.453,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Heart disease","english","topics","AndroidOS",2.285,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Immunization","english","topics","AndroidOS",1.961,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Lung","english","topics","AndroidOS",5.26,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Memory problems or  Dementia","english","topics","AndroidOS",2.002,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Nutrition","english","topics","AndroidOS",2.844,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Nutrition","english","topics","AndroidOS",3.268,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Physical activity","english","topics","AndroidOS",2.593,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Physical Exam","english","topics","AndroidOS",2.117,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Physical Exam","english","topics","AndroidOS",2.122,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Sex & Prostate","english","topics","AndroidOS",7.756,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Substance Abuse","english","topics","AndroidOS",2.923,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Substance Abuse","english","topics","AndroidOS",3.246,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Sun Exposure","english","topics","AndroidOS",2.918,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Vision","english","topics","AndroidOS",2.552,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Vitamins, Minerals","english","topics","AndroidOS",8.304,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","COVID-19","english","topics","AndroidOS",11.389,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Be active","english","topics","AndroidOS",2.578,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Colorectal Cancer","english","topics","AndroidOS",2.403,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Colorectal Cancer","english","topics","AndroidOS",2.045,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Diabetes Type 2","english","topics","AndroidOS",2.322,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Heart disease","english","topics","AndroidOS",5.018,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Immunization","english","topics","AndroidOS",2.081,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Lung","english","topics","AndroidOS",2.351,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Memory problems or  Dementia","english","topics","AndroidOS",2.755,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Nutrition","english","topics","AndroidOS",3.176,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Physical Exam","english","topics","AndroidOS",2.942,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Sex & Prostate","english","topics","AndroidOS",3.111,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Substance Abuse","english","topics","AndroidOS",5.255,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Substance Abuse","english","topics","AndroidOS",1.226,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Sun Exposure","english","topics","AndroidOS",2.221,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","male","Vision","english","topics","AndroidOS",1.821,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Vitamins, Minerals","english","topics","AndroidOS",4.822,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","COVID-19","english","topics","AndroidOS",8.281,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Be active","english","topics","AndroidOS",2.364,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Bone health","english","topics","AndroidOS",2.491,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Breast Cancer","english","topics","AndroidOS",2.352,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Cervical Cancer","english","topics","AndroidOS",2.544,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Colorectal Cancer","english","topics","AndroidOS",2.51,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Diabetes Type 2","english","topics","AndroidOS",3.274,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Diabetes Type 2","english","topics","AndroidOS",3.36,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Heart disease","english","topics","AndroidOS",3.835,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Immunization","english","topics","AndroidOS",2.51,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Lung","english","topics","AndroidOS",2.48,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Lung","english","topics","AndroidOS",3.173,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Memory problems or  Dementia","english","topics","AndroidOS",3.449,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Nutrition","english","topics","AndroidOS",3.146,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Physical Exam","english","topics","AndroidOS",2.89,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Physical Exam","english","topics","AndroidOS",2.553,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Physical Exam","english","topics","AndroidOS",2.552,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Sex","english","topics","AndroidOS",2.11,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Physical Exam","english","topics","AndroidOS",2.39,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Substance Abuse","english","topics","AndroidOS",2.574,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Sun Exposure","english","topics","AndroidOS",1.721,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Vision","english","topics","AndroidOS",1.964,"Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"55","Chrome","Ottawa","20200812","AndroidPhone","female","Vitamins, Minerals","english","topics","AndroidOS","","Ontario","patient","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","COVID-19","french","topics","AndroidOS",116.281,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Activité physique","french","topics","AndroidOS",24.216,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
"all ages","Chrome","Ottawa","20200812","AndroidPhone","male","Activité sexuelle et Prostate","french","topics","AndroidOS",56.866,"Ontario","provider","065e6019-f65b-4abb-9b4e-e79d23285bdc"
